acousticness,danceability,energy,id,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
0.954,0.684,0.21,7HPUGY47nTPd9GoIeVrStt,0.868,0.108,-16.777,0.0298,110.009,0.417,classical
0.99,0.463,0.056,3DOlKVaeaNmF7D5sPZt2C9,0.907,0.0695,-23.791,0.0442,159.915,0.115,classical
0.989,0.334,0.00584,3dwMhq2zLCqCPc5JZYS3Wl,0.95,0.0922,-33.873,0.049,65.386,0.191,classical
0.992,0.322,0.0131,7zpOrn9nB8BEpsTaPX6Fwn,0.923,0.0897,-31.58,0.0461,133.715,0.179,classical
0.987,0.483,0.0611,5TLa0ShdVjNCWBBFSZNgxP,0.742,0.082,-25.296,0.0509,96.789,0.151,classical
0.992,0.272,0.00424,34ZZJxwAUKAXPmx0YPHwUD,0.893,0.127,-33.555,0.0563,68.979,0.318,classical
0.928,0.59,0.132,5h3e2YHrRZbfB9dPJCe5Wy,0.0,0.192,-23.386,0.299,115.637,0.645,classical
0.994,0.348,0.0333,4cnAGelc1SiE5Tyg8CneoQ,0.909,0.11,-28.292,0.0572,147.888,0.0547,classical
0.941,0.484,0.346,504OyvM4QVZBPbnahVrRAY,0.568,0.304,-12.567,0.0265,139.996,0.145,classical
0.989,0.646,0.0897,1yZEi9RfdEzhF5WRkzPZMt,0.912,0.11,-19.288,0.0306,82.003,0.0546,classical
0.938,0.694,0.447,0sb4hwjlsHZL08ZSkRO3rj,0.863,0.102,-16.109,0.0699,133.964,0.305,classical
0.011,0.755,0.758,4SWPDFs8J7SKS1PPyslC3m,0.265,0.37,-6.627,0.322,195.912,0.0388,classical
0.0132,0.648,0.735,0Q0HnLIxaePQmkxenhcnCf,2.89e-06,0.13,-6.086,0.282,93.99,0.219,classical
0.987,0.368,0.00472,2MQeCo32YvQS0O8p6cVkDD,0.932,0.105,-29.932,0.0754,143.842,0.0793,classical
0.876,0.28,0.0583,1oD0MIS31MKoGPRFigfWcm,0.743,0.0766,-15.551,0.0354,137.066,0.0734,classical
0.784,0.627,0.315,0JtZuaXzPE4SrJTmJW6ZcW,0.875,0.106,-16.319,0.0534,160.021,0.144,classical
0.554,0.471,0.465,70kunLGv2D9XeqkoO1M62q,0.834,0.105,-9.275,0.035,146.003,0.378,classical
0.987,0.818,0.293,47I2XFtd539MfyaPWXl8Ci,0.801,0.0829,-15.292,0.177,108.993,0.886,classical
0.975,0.681,0.114,06ngKZo4qpOphWIYPAPpvk,0.922,0.0868,-19.696,0.108,188.042,0.957,classical
0.992,0.229,0.0121,6aL9QXHsyEomGBWJZXyGmK,0.958,0.14,-32.361,0.0521,57.656,0.292,classical
0.99,0.769,0.112,6TSjIE2Dhi3susHULcytIO,0.798,0.15,-18.707,0.0926,96.043,0.966,classical
0.987,0.325,0.0334,78ly5xDvhtczhoIRkvysry,0.875,0.0952,-26.134,0.0461,146.551,0.0709,classical
0.973,0.591,0.255,2y2H58V9cJUv5XEuZTlwp7,0.826,0.124,-9.229,0.0893,141.864,0.78,classical
0.99,0.241,0.0241,6JdZaHohG5vJs9fetYk7ft,0.891,0.132,-29.54,0.0464,67.68,0.0384,classical
0.987,0.436,0.225,1L5NIsyAAoKT62RsDx6GmF,0.928,0.0757,-19.935,0.0403,111.702,0.0953,classical
0.896,0.0667,0.333,3J8TDUij6AK86N2Lj5nW29,0.753,0.757,-19.585,0.0737,74.808,0.036,classical
0.887,0.564,0.0067,346OodiRDnGPtJx1cCjln3,0.000142,0.088,-27.558,0.105,78.86,0.544,classical
0.989,0.443,0.0876,7brl1CAfxz4v0Tgr63V03U,0.93,0.129,-19.159,0.0492,203.937,0.134,classical
0.985,0.873,0.157,2Mwwb03R3DDBduhNHE5PWk,0.917,0.107,-19.322,0.065,124.107,0.628,classical
0.994,0.415,0.0027,4lb99azHKVd04SBd1xbqYf,0.925,0.0944,-35.24,0.0561,68.629,0.138,classical
0.988,0.354,0.00741,2yG4Ph5va31MbRQ5ok74pm,0.937,0.0971,-32.141,0.0498,71.333,0.156,classical
0.761,0.23,0.223,5NLzcaVqZ1wIbONdd3menu,0.826,0.169,-14.887,0.0391,50.686,0.0696,classical
0.996,0.397,0.00209,4JXeyC16p5F65kArawXjmF,0.955,0.0813,-39.959,0.0444,71.462,0.0971,classical
0.994,0.708,0.0743,0XDEdlL7Gcs6nSb0chuGQu,0.934,0.102,-19.143,0.0724,155.976,0.217,classical
0.991,0.566,0.139,5W4wQU9uymWcro3a85vZgB,0.87,0.112,-19.312,0.0353,142.07,0.192,classical
0.996,0.421,0.00852,34t48wYYuVdeNoJCn131ym,0.927,0.0956,-23.048,0.0434,67.963,0.0398,classical
0.996,0.569,0.118,2767vPFUlgHCpuAGqDdrJP,0.945,0.117,-23.027,0.0528,146.058,0.355,classical
0.0111,0.408,0.872,25KtKV7wQEk3mK0mYMj7BG,0.0189,0.0545,-7.853,0.0351,139.316,0.535,classical
0.995,0.493,0.0945,7faus6TVT4BxK0MebOAz92,0.96,0.123,-22.071,0.0655,124.65,0.481,classical
0.758,0.77,0.482,5zz3Ws60WfkCV0wMZXRRbc,0.601,0.168,-11.735,0.0417,94.437,0.971,classical
0.976,0.444,0.0498,41W0TIfksu3EUh3k1jRVaA,0.923,0.107,-22.124,0.0376,100.089,0.11,classical
0.658,0.336,0.454,6yhHEy8elilVUeQUyHB6Bc,0.822,0.183,-7.601,0.0885,132.008,0.719,classical
0.97,0.629,0.138,6GsMnodhxOAKcLPTUu8hda,0.893,0.12,-18.914,0.117,185.827,0.781,classical
0.996,0.783,0.00914,7E3HNIwH2cxvcy8CzS2juh,0.965,0.11,-29.6,0.0673,116.027,0.29,classical
0.992,0.597,0.157,7jn11xmRcxuczTuhX2CfOO,0.906,0.117,-19.255,0.0481,59.989,0.129,classical
0.996,0.484,0.0315,7McuGT4C2l8hwb4Eqm4P65,0.969,0.0958,-27.377,0.0654,128.986,0.434,classical
0.823,0.324,0.0779,14w9jE82xlYq52sZnRXka3,0.534,0.101,-22.33,0.037,74.485,0.16,classical
0.982,0.345,0.181,5Rxi4OGDQqLjSdlCJUiPrf,0.809,0.145,-13.471,0.0284,103.538,0.119,classical
0.964,0.535,0.018,7xECxbs5CnDxzShyBcQ5Yv,0.905,0.105,-30.218,0.216,136.188,0.0378,classical
0.964,0.535,0.018,7xECxbs5CnDxzShyBcQ5Yv,0.905,0.105,-30.218,0.216,136.188,0.0378,classical
0.996,0.776,0.00411,0j07huASQeEqxVOHNUcNUL,0.948,0.0995,-28.65,0.0656,116.156,0.199,classical
0.994,0.354,0.0333,6CzBoAEfTZo5OMK2EtkRDy,0.909,0.11,-28.292,0.0571,145.538,0.0541,classical
0.994,0.354,0.0333,6CzBoAEfTZo5OMK2EtkRDy,0.909,0.11,-28.292,0.0571,145.538,0.0541,classical
0.954,0.312,0.119,0DTh3mhTLKHtNgW9h6e77x,0.882,0.104,-22.02,0.0428,98.631,0.0367,classical
0.919,0.772,0.299,4ZmhxIRwkLupvrqqWwu7WE,0.916,0.0987,-17.341,0.0964,148.065,0.597,classical
0.996,0.31,0.00495,5BDIlZ8YvOqRyZU6LOiL2a,0.969,0.102,-36.298,0.0465,68.779,0.227,classical
0.996,0.31,0.00495,5BDIlZ8YvOqRyZU6LOiL2a,0.969,0.102,-36.298,0.0465,68.779,0.227,classical
0.953,0.541,0.0199,7xaDyPMEv0v6Jo1akzFdb5,0.0678,0.196,-30.913,0.0389,133.867,0.174,classical
0.994,0.354,0.0333,11jK8BsdEd4q1VY2O53F7i,0.909,0.11,-28.292,0.0571,145.538,0.0541,classical
0.994,0.354,0.0333,11jK8BsdEd4q1VY2O53F7i,0.909,0.11,-28.292,0.0571,145.538,0.0541,classical
0.991,0.548,0.00249,6WwmpxrqcmAS5bmFCkdlcr,0.911,0.0945,-31.366,0.0471,57.977,0.29,classical
0.991,0.548,0.00249,6WwmpxrqcmAS5bmFCkdlcr,0.911,0.0945,-31.366,0.0471,57.977,0.29,classical
0.995,0.797,0.0122,3xTBptuZQL5yLkOMQbuCGA,0.949,0.096,-27.126,0.0506,115.958,0.332,classical
0.995,0.797,0.0122,3xTBptuZQL5yLkOMQbuCGA,0.949,0.096,-27.126,0.0506,115.958,0.332,classical
0.993,0.353,0.00952,7r6hepalUWEo7hIQ2BeLrH,0.935,0.107,-31.462,0.0547,68.485,0.19,classical
0.993,0.353,0.00952,7r6hepalUWEo7hIQ2BeLrH,0.935,0.107,-31.462,0.0547,68.485,0.19,classical
0.888,0.404,0.221,3qZNXoFhcpwA5OAHow9pqS,0.976,0.125,-17.611,0.0325,159.976,0.182,classical
0.877,0.171,0.00679,7BxWRUQCMWLrAGeK5QffQo,0.66,0.138,-30.056,0.0491,115.589,0.0305,classical
0.26,0.853,0.337,15doh8C1qIH18JJGtQTHQs,0.0,0.143,-12.377,0.274,104.055,0.37,classical
0.881,0.477,0.108,5vka4kQpi4iKLtV6OAls25,2.53e-05,0.108,-22.44,0.26,84.291,0.326,classical
0.994,0.33,0.00974,6iiHPEVbBg6nWXUTAogfM1,0.956,0.0868,-31.946,0.078,207.25,0.469,classical
0.995,0.683,0.00594,1eKcfYtMxh7voKwRYFRvKU,0.955,0.107,-31.257,0.0766,57.99,0.137,classical
0.844,0.392,0.657,2Lf3mKbCwUul3u4IZ0V1bA,0.729,0.748,-11.785,0.0566,120.712,0.929,classical
0.995,0.772,0.0044,6r4HlSsEzLEIA4A0SU5KrV,0.951,0.111,-28.225,0.0619,115.986,0.432,classical
0.991,0.342,0.00314,5XZSILr2PNiFzWdanHjmy1,0.928,0.0997,-34.984,0.0519,135.027,0.319,classical
0.0664,0.0,2.03e-05,3emsL1A31gLHh2i8Wi6kAo,0.801,0.245,-11.149,0.0,0.0,0.0,classical
0.992,0.418,0.0091,5G7YojLz5rY9cJXBh8opoj,0.923,0.146,-32.459,0.0506,94.037,0.19,classical
0.123,0.164,0.0462,1bmhVF6QzgwLvxOva07XE0,0.867,0.21,-20.382,0.0509,112.545,0.0305,classical
0.758,0.674,0.693,4GBUsimhQQ8saSSh3pXhNq,0.929,0.466,-9.758,0.0396,124.999,0.257,classical
0.686,0.726,0.685,5V60ZENKXPrf65kFlimRnH,0.874,0.285,-6.763,0.121,89.963,0.259,classical
0.982,0.414,0.0565,5D6yHOkQaimNisCFU3l6Fc,0.779,0.0857,-23.957,0.043,105.497,0.0793,classical
0.759,0.75,0.601,6oSlRIIZDCuATxMol2ylRV,0.781,0.222,-16.084,0.0442,129.978,0.192,classical
0.981,0.445,0.0793,72OwgMpbVwwnipke8m8Jls,0.918,0.121,-20.946,0.0437,122.748,0.124,classical
0.992,0.32,0.00897,0AoEXoM8mXSiBkpUs2MxVL,0.919,0.146,-32.458,0.0551,64.053,0.192,classical
0.993,0.395,0.00182,4hN3Otjn7JlGvyATP3ueV6,0.953,0.102,-38.421,0.0597,129.681,0.218,classical
0.991,0.385,0.004,5oDdVfpA4ty2xF5Lnumedk,0.848,0.0786,-34.856,0.0726,80.221,0.339,classical
0.73,0.186,0.233,42bPYuWXZcAmCVvxpm5ltb,0.692,0.369,-17.683,0.0367,112.363,0.0507,classical
0.972,0.123,0.113,4JUKIF1JnaEFsbp8J18ROz,0.926,0.0752,-20.961,0.0367,79.66,0.0378,classical
0.356,0.731,0.318,2wTdsvlmFaxJok5y8NBQ8x,0.759,0.109,-19.887,0.0399,137.126,0.388,classical
0.993,0.36,0.0107,4JwcYP0Fl3qMSpIZVgQVcx,0.916,0.082,-29.699,0.0613,146.409,0.276,classical
0.995,0.373,0.0271,4CnkJI5KVfMMCgqXo4r8F6,0.922,0.0911,-30.284,0.0677,160.741,0.07,classical
0.987,0.49,0.0696,63GE9uJHumfuhtu7X4kTj3,0.951,0.237,-20.878,0.0396,120.081,0.121,classical
0.994,0.429,0.00376,5yJREJG4J3sN5HixKhnaXW,0.957,0.114,-29.034,0.0683,70.099,0.471,classical
0.0101,0.753,0.623,6ClsLsCGrydg6ylZ9eAW8P,0.899,0.119,-7.126,0.198,163.019,0.403,classical
0.000377,0.53,0.464,3IoTDdAqjc3RDc5py8o8wp,0.89,0.309,-18.952,0.181,130.735,0.252,classical
0.98,0.468,0.0638,7uJcgo9IUiOLMJJOohIEMf,0.961,0.11,-21.071,0.0384,120.034,0.12,classical
0.735,0.736,0.264,6svATewN4sGafRfSjZBxnA,0.933,0.115,-14.643,0.0708,82.031,0.33,classical
0.608,0.625,0.532,71pH97s72AhrF9LktgPhqQ,0.959,0.111,-22.17,0.0561,124.97,0.738,classical
0.966,0.219,0.145,0oT1yZN3ljsOcAVqOEUln3,0.949,0.102,-22.697,0.0383,90.983,0.274,classical
9.07e-06,0.316,0.683,2P9wsMNV7PP9uMbnAXTZNu,0.931,0.0902,-9.882,0.038,81.113,0.863,classical
0.991,0.697,0.101,2Wy9o6VBsILv7oz4Wb87uf,0.851,0.0971,-21.198,0.0555,119.953,0.185,classical
0.98,0.415,0.148,3gUS0HUCQ0GkTUzcEhPX72,0.62,0.28,-14.821,0.0436,113.314,0.109,classical
0.626,0.0669,0.371,3ZAPodvzYd8f16bjw25KGA,0.905,0.281,-10.72,0.036,70.158,0.16,classical
0.841,0.133,0.195,3SHYWNsf1rrkdoVMF0RYnt,0.758,0.0802,-17.616,0.0418,98.645,0.0305,classical
0.994,0.374,0.00743,4iO8UmfkHjlJ44t683sL9h,0.948,0.0887,-32.487,0.0634,105.801,0.255,classical
0.968,0.235,0.192,1dCrBMqUxrycLL1yHQvhd4,0.0646,0.087,-14.822,0.038,78.506,0.0602,classical
0.995,0.365,0.0289,0ciV3EURnvJdGIGIGxCq57,0.947,0.12,-27.855,0.0419,146.853,0.477,classical
0.911,0.17,0.17,2BkxEqb1vlotqGfNuZCovY,0.852,0.123,-21.099,0.044,110.635,0.0361,classical
0.994,0.324,0.0103,6UMqiVudPNPPl2DvjyRwei,0.939,0.102,-32.258,0.0533,147.065,0.191,classical
0.981,0.549,0.218,1aA3NMmtiWIM8PRxfsP5OQ,0.702,0.0963,-17.889,0.0512,103.917,0.252,classical
0.981,0.324,0.0205,0hp0Afz2ASF52IJDYBPdNq,0.942,0.109,-28.297,0.0514,128.613,0.149,classical
0.959,0.419,0.102,3ItEaTTNqEUkAa7XcrsTZq,0.132,0.0951,-14.532,0.0678,81.234,0.0997,classical
0.282,0.508,0.301,76PrdBB8aMD6mxfOwmPdSf,2.59e-06,0.122,-22.404,0.102,108.883,0.129,classical
0.986,0.289,0.0937,1c7LRV8DOpwnGZ4PC6Hxja,0.866,0.0885,-20.273,0.0279,87.279,0.168,classical
0.99,0.717,0.0538,6F9hWYpvYXz5St97SptNp5,0.769,0.108,-22.041,0.0432,119.983,0.348,classical
0.993,0.462,0.0047,3ZBqLzxr1at9t3YYhO1QnF,0.962,0.111,-34.451,0.0654,69.272,0.28,classical
0.993,0.462,0.0047,49YXcz4nf0qNeMMit4uaVs,0.962,0.111,-34.451,0.0641,67.469,0.285,classical
0.99,0.695,0.0655,22zQBvyaSYtIezTsjQaWMz,0.0332,0.0868,-20.519,0.0497,120.022,0.263,classical
0.995,0.348,0.00836,2246ImcIJIf4eWs0xGeEFH,0.936,0.092,-35.798,0.0812,173.528,0.314,classical
0.977,0.53,0.294,1iTXD8sJbQcz7x5JNy44Yj,0.935,0.124,-13.851,0.0443,112.686,0.592,classical
0.948,0.208,0.078,1KCTcUufhEVu87KpsOBlJt,0.799,0.0713,-18.936,0.0465,120.631,0.0687,classical
0.993,0.551,0.00238,7y3PQ7kGARYz5HX9nRf5L1,0.924,0.0927,-34.922,0.0492,68.071,0.258,classical
0.993,0.102,0.122,3bAh0PDy8Wm39AVdQZHrDd,0.918,0.104,-15.465,0.0404,67.59,0.0264,classical
0.993,0.31,0.0228,6h8ZSTDvi7ZeGvqkIx8SOA,0.925,0.112,-28.531,0.0602,60.127,0.0431,classical
0.955,0.635,0.00391,15aTXJGiSYBVkPzeM1AgVZ,0.899,0.112,-26.145,0.111,120.399,0.07,classical
0.994,0.199,0.0408,1eYAxzHjEjbaM3flhkSAF7,0.912,0.0553,-26.146,0.0389,81.901,0.0577,classical
0.977,0.276,0.0414,0oKqKbJ75kVNwRsLXg7fzp,0.655,0.219,-23.661,0.049,172.167,0.164,classical
0.0837,0.355,0.298,1bmYzJhJtNipRD6XbwJZMR,0.775,0.108,-13.535,0.163,152.42,0.118,classical
0.995,0.272,0.00854,1f6TUjSEnkzD8xeTBblAad,0.9,0.111,-31.84,0.0706,72.992,0.387,classical
0.00676,0.557,0.342,7C2ReHzHHkMhymmRUEU33j,0.736,0.0872,-16.163,0.0359,142.036,0.141,classical
0.947,0.408,0.219,4834ctBa9B5hXjNozVWikK,0.684,0.105,-14.697,0.0282,160.043,0.065,classical
0.993,0.458,0.00336,0KCfAYOmmnPHM2PtMzyM23,0.922,0.0967,-26.777,0.0601,66.611,0.156,classical
0.943,0.59,0.0186,3PQgHEmE0tMSJG27dIKJr7,0.915,0.113,-29.37,0.225,120.378,0.0609,classical
0.991,0.331,0.0131,55bHolVB85z7aNFxNi9oic,0.933,0.13,-33.336,0.0516,102.033,0.242,classical
0.99,0.324,0.0054,7bqtfrXgYmUjpwCKcBGMI9,0.879,0.0977,-32.131,0.049,83.318,0.125,classical
0.995,0.424,0.00418,6mv5dWtwj4cl9VRJmwYAWV,0.918,0.0727,-32.738,0.124,69.711,0.303,classical
0.99,0.371,0.00907,50SRlkaIqwsnG1ZvPgXtms,0.939,0.105,-33.187,0.0732,69.073,0.223,classical
0.991,0.422,0.0239,1vjePLlqRr8YJZNb8sOwCe,0.874,0.0923,-20.336,0.071,73.008,0.0638,classical
0.995,0.306,0.0131,3oOpKYZWNjAbPGZZQpGYR2,0.942,0.0901,-34.692,0.0846,69.448,0.21,classical
0.958,0.692,0.288,4Y4XCrASyAbcixEGmGtrXv,0.952,0.104,-10.788,0.116,120.245,0.423,classical
0.986,0.265,0.00957,0t9NgWvNk7rVfVLHbNU3hv,0.93,0.114,-31.639,0.0534,70.593,0.172,classical
0.142,0.214,0.384,3sAwJ3TxTZkD26cJYpQ6R3,0.781,0.0817,-13.856,0.0307,98.007,0.0545,classical
0.993,0.29,0.00723,67Mzp1joMau1cfVh4SQc0D,0.904,0.113,-32.678,0.0515,69.493,0.298,classical
0.584,0.489,0.784,3mcAzClzcRerc6CwZjyYZ7,0.00257,0.0728,-5.658,0.0579,119.3,0.031,classical
0.985,0.258,0.00551,4SI6KbAw8zOTj00dY8bJDD,0.858,0.114,-32.384,0.0629,56.499,0.316,classical
0.931,0.388,0.221,4JZ9P7fjjliwhCiEcs0gNB,0.639,0.107,-13.185,0.0457,132.856,0.0399,classical
0.0315,0.817,0.502,6uxMy8ryeM2WLWtIQb2zUB,0.943,0.0689,-5.854,0.241,159.935,0.221,classical
0.992,0.238,0.00782,6vcepOZJ5ELeMcKN0bp8DW,0.917,0.0858,-30.845,0.0505,84.176,0.0689,classical
0.984,0.363,0.0729,7MKtaL4B4hzsgrDVXfcdhL,0.8,0.109,-21.29,0.037,119.973,0.192,classical
0.818,0.276,0.385,5KykCOiXNrfVG0UB4noLMN,0.897,0.114,-12.977,0.0327,103.303,0.112,classical
0.842,0.341,0.106,23f4lsej5hOzJ6VxoEfFRi,0.518,0.0939,-25.315,0.203,82.559,0.0907,classical
0.992,0.336,0.00832,5wEmqBHLERnNuyvg8Lo6rT,0.939,0.0981,-29.914,0.0489,134.913,0.143,classical
0.994,0.502,0.00781,0nHk0jdK94ms1VDmHuMoz6,0.963,0.147,-24.079,0.0612,74.131,0.0984,classical
0.974,0.507,0.00509,53WFfRRCFtF6tIML3eQxAl,0.943,0.109,-30.335,0.0849,148.326,0.0361,classical
0.832,0.0666,0.0188,0RjrxOoqwGqwPtsA07SOZB,0.874,0.095,-24.131,0.0492,76.946,0.0691,classical
0.118,0.854,0.878,0ZnyvbqsJoYie4xKVTIpwt,0.906,0.0651,-6.151,0.0344,140.021,0.778,classical
0.118,0.854,0.878,0ZnyvbqsJoYie4xKVTIpwt,0.906,0.0651,-6.151,0.0344,140.021,0.778,classical
0.0049,0.72,0.799,1b995FMapLhFEavQLv0pSl,0.000159,0.267,-6.019,0.0812,140.019,0.83,classical
0.0049,0.72,0.799,1b995FMapLhFEavQLv0pSl,0.000159,0.267,-6.019,0.0812,140.019,0.83,classical
0.125,0.638,0.422,2OOgQStxlA83jCzOUD5JNU,0.841,0.292,-12.162,0.0311,139.99,0.399,classical
0.125,0.638,0.422,2OOgQStxlA83jCzOUD5JNU,0.841,0.292,-12.162,0.0311,139.99,0.399,classical
0.984,0.626,0.0808,0dsRWKOpTg6lg62VOMmSOn,0.525,0.0901,-21.596,0.0374,119.992,0.166,classical
0.986,0.646,0.0905,1ayB2eN6yvu0LeId3MfmSO,0.0263,0.095,-19.184,0.048,119.995,0.18,classical
0.81,0.612,0.245,0DVK7YAp0SJE7SO7CHDdE0,0.846,0.148,-17.719,0.0492,105.97,0.218,classical
0.955,0.652,0.0606,1zRuLY2f3KsIsjWb0LX3T3,0.517,0.0744,-25.087,0.0704,76.643,0.394,classical
0.995,0.393,0.00901,6uDIo39i2WbWAMzlcyY7yd,0.925,0.0688,-31.386,0.0624,87.949,0.307,classical
0.904,0.927,0.48,1fvjviknoAnABGvRVdk4di,0.954,0.126,-15.479,0.0649,105.034,0.965,classical
0.989,0.763,0.282,6Ve3E5RhQCM9SPddMKqDWZ,0.873,0.0764,-17.967,0.459,92.028,0.163,classical
0.984,0.411,0.0368,17rrrVuSS8vAKdIkcyVXs0,0.934,0.0932,-23.57,0.0493,169.84,0.155,classical
0.891,0.688,0.00633,4DemR1vRSPVr2mMXPPAMxX,0.876,0.108,-24.585,0.131,119.499,0.224,classical
0.777,0.402,0.341,4Hz25mGXS6l2ZEpOBxGH2r,0.938,0.112,-20.509,0.0579,99.097,0.0373,classical
0.993,0.721,0.0561,6ikn4Mql44c9UWVn4RNiqq,0.913,0.248,-19.718,0.0441,120.04,0.214,classical
0.987,0.288,0.00834,75Onjkup3uDuNnWnTMIZHD,0.939,0.0958,-30.915,0.0527,140.036,0.17,classical
0.974,0.48,0.0996,3xPEs9tez6VviGaXLMpmsf,0.935,0.115,-20.774,0.0883,111.749,0.213,classical
0.862,0.128,0.532,11INUIz06LoWlyGZh4fzgj,0.907,0.163,-12.504,0.0443,145.994,0.0581,classical
0.993,0.444,0.0508,1XSB74ALGMgKDCUHXoDv2H,0.894,0.0983,-28.789,0.0395,132.664,0.271,classical
0.991,0.385,0.00381,09oGTgWqNJKPDwwj6RdrDD,0.954,0.105,-34.551,0.0734,163.178,0.345,classical
0.98,0.468,0.0638,2zEUwRLfiRb3ygqsJFshZK,0.961,0.11,-21.071,0.0384,120.032,0.12,classical
0.000785,0.642,0.329,3EYP9MqTa03XNkP5XSroF8,0.841,0.167,-10.988,0.0368,122.026,0.468,classical
0.989,0.622,0.0439,6quvwAOGhBILA8QwPkZuws,0.935,0.107,-24.072,0.0387,120.009,0.147,classical
0.667,0.628,0.699,73pm90xR3ftpbNRrFnoZ8G,0.943,0.298,-9.006,0.0417,125.006,0.254,classical
0.00211,0.635,0.722,6qREBubjl7HkrZ7DIziJVt,0.875,0.111,-11.701,0.0436,110.001,0.0482,classical
0.991,0.687,0.0429,2GNCdIlpL8DopaUHALrRVB,0.851,0.23,-22.198,0.047,119.98,0.311,classical
0.995,0.158,0.121,41HhmOli6HBFIhEQN7sJ7y,0.915,0.123,-21.558,0.0389,87.786,0.0504,classical
0.000924,0.613,0.955,3epE94tuDClTAcqEfBejQu,0.781,0.0765,-6.97,0.0933,125.052,0.536,classical
0.98,0.735,0.174,4TiZRDqjMHXuCJlLqsEp9J,0.839,0.0881,-17.909,0.083,108.514,0.856,classical
0.986,0.456,0.0838,4qp9EWxh3GiEMrK2qHv8TM,0.963,0.141,-22.034,0.137,110.81,0.281,classical
0.973,0.688,0.432,3MqzpeUfqKWcgOx8pt2Vir,0.873,0.105,-15.162,0.0359,134.992,0.615,classical
0.987,0.491,0.0456,49Yhp4r4YHdzLLoqr6L4Mg,0.962,0.138,-22.918,0.0428,120.031,0.106,classical
0.987,0.703,0.12,5Z0fIgXPE23BcC1chRFQYo,0.899,0.121,-18.215,0.145,180.08,0.908,classical
0.994,0.838,0.00573,07TxUQv58vGsXjLOYFxV2z,0.935,0.112,-29.921,0.0754,115.982,0.222,classical
0.937,0.616,0.025,3YREdEgtFG8olMVryC3z7X,0.852,0.106,-28.556,0.203,120.459,0.147,classical
0.994,0.685,0.0103,5Ao5NqOoHgCezJ3emp8qeD,0.961,0.111,-27.518,0.112,72.534,0.445,classical
0.981,0.568,0.0888,1sNyNGZvbJ1t41r4sjWqYi,0.924,0.218,-19.577,0.038,119.994,0.198,classical
0.992,0.39,0.00424,2FWZUFWZ66Y524UZLqgCpW,0.952,0.107,-34.238,0.0523,71.196,0.298,classical
0.902,0.495,0.192,0OrxwVQnoFXWEFn2WEmylQ,0.941,0.104,-16.04,0.0304,111.743,0.212,classical
0.982,0.296,0.0135,6v9kw0VCmLCGtPLjOhSqJq,0.902,0.0988,-32.284,0.0479,94.256,0.139,classical
0.905,0.475,0.0135,4oWfejEUAlihN3YBqJT7Mk,0.904,0.109,-27.553,0.0903,76.173,0.0393,classical
0.916,0.403,0.337,4Jl9DbJWaJHXrJrFRFHzxq,0.93,0.395,-11.169,0.0288,149.209,0.111,classical
0.995,0.259,0.00633,42kRNOseViGPa9SnnvMIl4,0.951,0.0946,-33.865,0.0535,82.546,0.165,classical
0.987,0.615,0.0417,6aJlHubkyyUqKiFryUiuKp,0.815,0.129,-23.483,0.0452,120.083,0.28,classical
0.00176,0.643,0.898,6BoCmlkjR2J0lhoq1nMWT4,0.0,0.139,-5.408,0.0405,128.061,0.829,classical
0.992,0.435,0.0347,16TY0cuI9tAtQqMCG0f9tg,0.911,0.0817,-28.373,0.0411,106.949,0.371,classical
0.988,0.2,0.437,228qHX0b42XIkqe8Zjs8Ea,0.506,0.276,-16.923,0.0968,138.596,0.0125,classical
0.99,0.761,0.298,7aFQEixtEbwYPzkpbuyW8B,0.952,0.0886,-18.456,0.191,144.106,0.988,classical
0.934,0.486,0.128,521sRVDvBKFvoG7nmOKguu,0.892,0.083,-18.352,0.137,164.529,0.514,classical
0.995,0.737,0.207,1DXYVjkGKrnpzz2AdYlyGm,0.938,0.122,-20.368,0.0533,128.045,0.603,classical
0.995,0.609,0.0677,3qjndkTFMOG9EIAgnHfNgk,0.93,0.157,-21.487,0.0787,98.593,0.282,classical
0.992,0.386,0.00577,1Q57OfTne3hQMLzyYi2JCQ,0.966,0.134,-32.17,0.0636,67.766,0.062,classical
0.995,0.775,0.0709,4IcUIxEXyQx6BQ3Fu3ROKy,0.876,0.101,-19.667,0.0585,102.956,0.304,classical
0.986,0.577,0.312,2DhojEUm89OwkOwbgHso87,0.853,0.129,-16.217,0.0598,184.023,0.954,classical
0.994,0.348,0.0333,3oDVvucvyPxiK0jGmFi5Hs,0.909,0.11,-28.292,0.0572,147.888,0.0547,classical
0.995,0.775,0.311,4retFw8TWKMgENatQANu2E,0.957,0.101,-18.905,0.0548,109.491,0.69,classical
0.996,0.619,0.143,4vuHNz3gHBuqYTdvxUdRgw,0.925,0.109,-19.259,0.0595,116.874,0.356,classical
0.69,0.731,0.565,4fVOPf2dGyFN3HULwTyX5p,0.774,0.187,-6.891,0.0411,106.032,0.212,classical
0.995,0.345,0.00582,1bBZzqNJRuIIsGZMmflBuw,0.961,0.102,-31.808,0.0605,83.327,0.384,classical
0.938,0.425,0.0447,2VI62AKs8PDJUjD7JVZnQF,0.0264,0.1,-21.159,0.0524,111.127,0.197,classical
0.725,0.163,0.0021,0xLY6ePIfmR9toQoXkX7OM,1.27e-06,0.57,-42.042,0.0442,134.794,0.0391,classical
